Index,File,Are equals,Size in baserom,Size in other_baserom,Size proportion,Size difference,Bytes different
342,ovl_Bg_Spot18_Basket,False,4080,4208,0.97,-128,3308
343,ovl_En_Ganon_Organ,False,28672,29056,0.987,-384,18403
344,ovl_En_Siofuki,False,3504,3616,0.969,-112,3073
345,ovl_En_Stream,False,1424,1552,0.918,-128,1206
346,ovl_En_Mm,False,5664,5856,0.967,-192,4813
347,ovl_En_Ko,False,16704,16880,0.99,-176,13591
348,ovl_En_Kz,False,5392,5616,0.96,-224,4690
349,ovl_En_Weather_Tag,False,3824,4720,0.81,-896,3333
350,ovl_Bg_Sst_Floor,False,1376,1520,0.905,-144,1210
351,ovl_En_Ani,False,3440,3504,0.982,-64,2921
352,ovl_En_Ex_Item,False,4464,5488,0.813,-1024,4115
353,ovl_Bg_Jya_Ironobj,False,3504,3744,0.936,-240,3012
354,ovl_En_Js,False,2512,2448,1.026,64,2096
355,ovl_En_Jsjutan,False,19904,20080,0.991,-176,11994
356,ovl_En_Cs,False,4656,4736,0.983,-80,3891
357,ovl_En_Md,False,9840,9904,0.994,-64,8171
358,ovl_En_Hy,False,14656,14912,0.983,-256,11772
359,ovl_En_Ganon_Mant,False,16928,17056,0.992,-128,9168
360,ovl_En_Okarina_Effect,False,944,1472,0.641,-528,835
361,ovl_En_Mag,False,12048,9552,1.261,2496,8676
362,ovl_Door_Gerudo,False,1520,1648,0.922,-128,1288
363,ovl_Elf_Msg2,False,1136,2080,0.546,-944,979
364,ovl_Demo_Gt,False,22016,23696,0.929,-1680,19105
365,ovl_En_Po_Field,False,14816,15280,0.97,-464,12346
366,ovl_Efc_Erupc,False,2784,3104,0.897,-320,2384
367,ovl_Bg_Zg,False,1136,1392,0.816,-256,1002
368,ovl_En_Heishi4,False,3840,4400,0.873,-560,3465
369,ovl_En_Zl3,False,32336,33792,0.957,-1456,27705
370,ovl_Boss_Ganon2,False,70384,72672,0.969,-2288,57350
371,ovl_En_Kakasi,False,3392,3744,0.906,-352,3047
372,ovl_En_Takara_Man,False,2240,2512,0.892,-272,2019
373,ovl_Obj_Makeoshihiki,False,1168,1424,0.82,-256,795
374,ovl_Oceff_Spot,False,3888,4208,0.924,-320,3418
375,ovl_End_Title,False,16688,17024,0.98,-336,12958
376,ovl_En_Torch,False,240,240,1.0,0,37
377,ovl_Demo_Ec,False,14432,15008,0.962,-576,11815
378,ovl_Shot_Sun,False,1728,1856,0.931,-128,1469
379,ovl_En_Dy_Extra,False,1408,1696,0.83,-288,1273
380,ovl_En_Wonder_Talk2,False,1696,4256,0.398,-2560,1546
381,ovl_En_Ge2,False,6560,6736,0.974,-176,5240
382,ovl_Obj_Roomtimer,False,592,576,1.028,16,423
383,ovl_En_Ssh,False,9712,9760,0.995,-48,7711
384,ovl_En_Sth,False,16560,16992,0.975,-432,13480
385,ovl_Oceff_Wipe,False,3408,3616,0.942,-208,2783
386,ovl_Effect_Ss_Dust,False,2096,2192,0.956,-96,1564
387,ovl_Effect_Ss_KiraKira,False,1648,1760,0.936,-112,1094
388,ovl_Effect_Ss_Bomb,False,1056,1184,0.892,-128,801
389,ovl_Effect_Ss_Bomb2,False,2352,2544,0.925,-192,1939
390,ovl_Effect_Ss_Blast,False,912,1024,0.891,-112,495
391,ovl_Effect_Ss_G_Spk,False,1456,1552,0.938,-96,982
392,ovl_Effect_Ss_D_Fire,False,1264,1360,0.929,-96,1068
393,ovl_Effect_Ss_Bubble,False,1152,1296,0.889,-144,1006
394,ovl_Effect_Ss_G_Ripple,False,1376,1488,0.925,-112,1167
395,ovl_Effect_Ss_G_Splash,False,1200,1200,1.0,0,553
396,ovl_Effect_Ss_G_Magma,False,608,592,1.027,16,351
397,ovl_Effect_Ss_G_Fire,False,656,640,1.025,16,404
398,ovl_Effect_Ss_Lightning,False,1744,1856,0.94,-112,1332
399,ovl_Effect_Ss_Dt_Bubble,False,1424,1568,0.908,-144,759
400,ovl_Effect_Ss_Hahen,False,1600,1888,0.847,-288,1420
401,ovl_Effect_Ss_Stick,False,928,1072,0.866,-144,582
402,ovl_Effect_Ss_Sibuki,False,1744,1840,0.948,-96,1211
403,ovl_Effect_Ss_Sibuki2,False,816,976,0.836,-160,641
404,ovl_Effect_Ss_G_Magma2,False,1296,1472,0.88,-176,1100
405,ovl_Effect_Ss_Stone1,False,912,1056,0.864,-144,719
406,ovl_Effect_Ss_HitMark,False,1360,1456,0.934,-96,962
407,ovl_Effect_Ss_Fhg_Flash,False,3968,4320,0.919,-352,2711
408,ovl_Effect_Ss_K_Fire,False,1072,1232,0.87,-160,749
409,ovl_Effect_Ss_Solder_Srch_Ball,False,432,416,1.038,16,220
410,ovl_Effect_Ss_Kakera,False,4240,4496,0.943,-256,3720
411,ovl_Effect_Ss_Ice_Piece,False,1088,1264,0.861,-176,685
412,ovl_Effect_Ss_En_Ice,False,2064,2448,0.843,-384,1498
413,ovl_Effect_Ss_Fire_Tail,False,1792,1936,0.926,-144,1409
414,ovl_Effect_Ss_En_Fire,False,1856,2000,0.928,-144,1323
415,ovl_Effect_Ss_Extra,False,960,1120,0.857,-160,785
416,ovl_Effect_Ss_Fcircle,False,1200,1344,0.893,-144,865
417,ovl_Effect_Ss_Dead_Db,False,1248,1344,0.929,-96,867
