Index,File,Are equals,Size in baserom,Size in other_baserom,Size proportion,Size difference,Bytes different
923,g_pn_44,False,10368,10368,1.0,0,6503
924,g_pn_45,False,10368,10368,1.0,0,6081
925,g_pn_46,False,10368,10368,1.0,0,6046
926,g_pn_47,False,10368,10368,1.0,0,6860
927,g_pn_48,False,10368,10368,1.0,0,7012
928,g_pn_49,False,10368,10368,1.0,0,6776
929,g_pn_50,False,10368,10368,1.0,0,6272
930,g_pn_51,False,10368,10368,1.0,0,5940
931,g_pn_52,False,10368,10368,1.0,0,6087
932,g_pn_53,False,10368,10368,1.0,0,6295
933,g_pn_54,False,10368,10368,1.0,0,6435
934,g_pn_55,False,10368,10368,1.0,0,6552
935,g_pn_56,False,10368,10368,1.0,0,6413
936,g_pn_57,False,10368,10368,1.0,0,6801
937,z_select_static,False,10368,8704,1.191,1664,4233
938,nintendo_rogo_static,False,8704,11712,0.743,-3008,6607
939,title_static,False,11712,291904,0.04,-280192,11115
940,parameter_static,False,316096,15104,20.928,300992,10632
941,vr_fine0_static,False,15104,49152,0.307,-34048,15102
942,vr_fine0_pal_static,False,49152,256,192.0,48896,251
943,vr_fine1_static,False,256,49152,0.005,-48896,256
944,vr_fine1_pal_static,False,49152,256,192.0,48896,256
945,vr_fine2_static,False,256,49152,0.005,-48896,256
946,vr_fine2_pal_static,False,49152,256,192.0,48896,254
947,vr_fine3_static,False,256,49152,0.005,-48896,256
948,vr_fine3_pal_static,False,49152,256,192.0,48896,252
949,vr_cloud0_static,False,256,49152,0.005,-48896,256
950,vr_cloud0_pal_static,False,49152,256,192.0,48896,256
951,vr_cloud1_static,False,256,49152,0.005,-48896,256
952,vr_cloud1_pal_static,False,49152,256,192.0,48896,255
953,vr_cloud2_static,False,256,49152,0.005,-48896,255
954,vr_cloud2_pal_static,False,49152,256,192.0,48896,254
955,vr_cloud3_static,False,256,49152,0.005,-48896,253
956,vr_cloud3_pal_static,False,49152,256,192.0,48896,253
957,vr_holy0_static,False,256,65536,0.004,-65280,252
958,vr_holy0_pal_static,False,65536,256,256.0,65280,251
959,vr_holy1_static,False,256,65536,0.004,-65280,255
960,vr_holy1_pal_static,False,65536,256,256.0,65280,255
961,vr_MDVR_static,False,256,262144,0.001,-261888,255
962,vr_MDVR_pal_static,False,262144,2048,128.0,260096,2044
963,vr_MNVR_static,False,2048,262144,0.008,-260096,2038
964,vr_MNVR_pal_static,False,262144,2048,128.0,260096,2037
965,vr_RUVR_static,False,2048,262144,0.008,-260096,2045
966,vr_RUVR_pal_static,False,262144,2048,128.0,260096,2041
967,vr_LHVR_static,False,2048,262144,0.008,-260096,2039
968,vr_LHVR_pal_static,False,262144,2048,128.0,260096,2038
969,vr_KHVR_static,False,2048,262144,0.008,-260096,2043
970,vr_KHVR_pal_static,False,262144,2048,128.0,260096,2042
971,vr_K3VR_static,False,2048,196608,0.01,-194560,2047
972,vr_K3VR_pal_static,False,196608,1536,128.0,195072,1527
973,vr_K4VR_static,False,1536,196608,0.008,-195072,1529
974,vr_K4VR_pal_static,False,196608,1536,128.0,195072,1526
975,vr_K5VR_static,False,1536,196608,0.008,-195072,1528
976,vr_K5VR_pal_static,False,196608,1536,128.0,195072,1532
977,vr_SP1a_static,False,1536,131072,0.012,-129536,1530
978,vr_SP1a_pal_static,False,131072,1024,128.0,130048,984
979,vr_MLVR_static,False,1024,262144,0.004,-261120,1021
980,vr_MLVR_pal_static,False,262144,2048,128.0,260096,2037
981,vr_KKRVR_static,False,2048,262144,0.008,-260096,2048
982,vr_KKRVR_pal_static,False,262144,2048,128.0,260096,2042
983,vr_KR3VR_static,False,2048,196608,0.01,-194560,2035
984,vr_KR3VR_pal_static,False,196608,1536,128.0,195072,1527
985,vr_IPVR_static,False,1536,262144,0.006,-260608,1531
986,vr_IPVR_pal_static,False,262144,2048,128.0,260096,2046
987,vr_KSVR_static,False,2048,131072,0.016,-129024,2041
988,vr_KSVR_pal_static,False,131072,1024,128.0,130048,1018
989,vr_GLVR_static,False,1024,131072,0.008,-130048,1019
990,vr_GLVR_pal_static,False,131072,1024,128.0,130048,1021
991,vr_ZRVR_static,False,1024,131072,0.008,-130048,1021
992,vr_ZRVR_pal_static,False,131072,1024,128.0,130048,1020
993,vr_DGVR_static,False,1024,131072,0.008,-130048,1019
994,vr_DGVR_pal_static,False,131072,1024,128.0,130048,1017
995,vr_ALVR_static,False,1024,131072,0.008,-130048,1020
996,vr_ALVR_pal_static,False,131072,1024,128.0,130048,1016
997,vr_NSVR_static,False,1024,131072,0.008,-130048,1021
998,vr_NSVR_pal_static,False,131072,1024,128.0,130048,1019
999,vr_LBVR_static,False,1024,262144,0.004,-261120,1018
1000,vr_LBVR_pal_static,False,262144,2048,128.0,260096,2045
1001,vr_TTVR_static,False,2048,196608,0.01,-194560,2044
1002,vr_TTVR_pal_static,False,196608,1536,128.0,195072,1525
1003,vr_FCVR_static,False,1536,131072,0.012,-129536,1529
1004,vr_FCVR_pal_static,False,131072,1024,128.0,130048,1021
1005,elf_message_field,False,1024,112,9.143,912,111
1006,elf_message_ydan,False,112,16,7.0,96,9
1013,spot00_scene,False,53888,172576,0.312,-118688,49457
1014,spot00_room_0,False,11552,86576,0.133,-75024,10665
1015,spot01_scene,False,7712,115024,0.067,-107312,7163
1016,spot01_room_0,False,46256,40672,1.137,5584,35137
1017,spot02_scene,False,10656,48256,0.221,-37600,10055
1018,spot02_room_0,False,6400,9952,0.643,-3552,5809
1019,spot02_room_1,False,24256,122768,0.198,-98512,21949
1020,spot03_scene,False,55984,46432,1.206,9552,43701
1021,spot03_room_0,False,49856,55680,0.895,-5824,47096
1022,spot03_room_1,False,30448,29952,1.017,496,25596
1023,spot04_scene,False,70960,70208,1.011,752,64621
1024,spot04_room_0,False,65424,111760,0.585,-46336,58215
1025,spot04_room_1,False,37520,34176,1.098,3344,31329
1026,spot04_room_2,False,20352,20592,0.988,-240,18266
1027,spot05_scene,False,31776,85344,0.372,-53568,29670
1028,spot05_room_0,False,41296,40704,1.015,592,37675
1029,spot06_scene,False,20704,111664,0.185,-90960,19647
1030,spot06_room_0,False,32576,42528,0.766,-9952,30768
1031,spot07_scene,False,33584,38944,0.862,-5360,32051
1032,spot07_room_0,False,33296,25328,1.315,7968,21855
1033,spot07_room_1,False,14576,51616,0.282,-37040,13326
1034,spot08_scene,False,23648,71328,0.332,-47680,22645
1035,spot08_room_0,False,752,33120,0.023,-32368,552
1036,spot09_scene,False,169904,69984,2.428,99920,66699
1037,spot09_room_0,False,70544,34752,2.03,35792,31694
1038,spot10_scene,False,43232,66608,0.649,-23376,39027
1039,spot10_room_0,False,19312,9712,1.988,9600,8835
1040,spot10_room_1,False,80624,33840,2.383,46784,31430
1041,spot10_room_2,False,4688,19440,0.241,-14752,3801
1042,spot10_room_3,False,481024,23216,20.72,457808,22595
1043,spot10_room_4,False,73248,9424,7.772,63824,7907
1044,spot10_room_5,False,26320,28656,0.918,-2336,23285
1045,spot10_room_6,False,5680,15088,0.376,-9408,4630
1046,spot10_room_7,False,10272,9664,1.063,608,7233
1047,spot10_room_8,False,1072,9840,0.109,-8768,757
1048,spot10_room_9,False,154480,15328,10.078,139152,14892
1049,spot11_scene,False,992,103648,0.01,-102656,751
1050,spot11_room_0,False,154464,51136,3.021,103328,42104
1051,spot12_scene,False,4848,65152,0.074,-60304,3976
1052,spot12_room_0,False,481008,71104,6.765,409904,61304
1053,spot12_room_1,False,15712,49312,0.319,-33600,13186
1054,spot13_scene,False,1600,24112,0.066,-22512,1212
1055,spot13_room_0,False,6048,2320,2.607,3728,1862
1056,spot13_room_1,False,222736,76352,2.917,146384,73317
1057,spot15_scene,False,105280,99584,1.057,5696,95597
1058,spot15_room_0,False,69440,53696,1.293,15744,45945
1059,spot16_scene,False,37632,125584,0.3,-87952,35008
1060,spot16_room_0,False,23568,44304,0.532,-20736,21814
1061,spot17_scene,False,15184,65248,0.233,-50064,14169
1062,spot17_room_0,False,29296,26752,1.095,2544,24166
1063,spot17_room_1,False,98112,74592,1.315,23520,65977
1064,spot18_scene,False,18432,42064,0.438,-23632,16574
1065,spot18_room_0,False,21776,75728,0.288,-53952,19581
1066,spot18_room_1,False,32880,25088,1.311,7792,23126
1067,spot18_room_2,False,24048,72112,0.333,-48064,22234
1068,spot18_room_3,False,33184,122096,0.272,-88912,30996
1069,ydan_scene,False,16,55840,0.0,-55824,10
1070,ydan_room_0,False,86336,86864,0.994,-528,83046
1071,ydan_room_1,False,112800,16896,6.676,95904,15870
1072,ydan_room_2,False,39680,24368,1.628,15312,22446
1073,ydan_room_3,False,32160,82352,0.391,-50192,28919
1074,ydan_room_4,False,56768,19504,2.911,37264,17640
1075,ydan_room_5,False,38992,33680,1.158,5312,30133
1076,ydan_room_6,False,24288,20224,1.201,4064,18484
1077,ydan_room_7,False,9216,35488,0.26,-26272,8634
1078,ydan_room_8,False,30416,3472,8.76,26944,2884
1079,ydan_room_9,False,37888,39072,0.97,-1184,35728
1080,ydan_room_10,False,46416,19968,2.325,26448,18117
1081,ydan_room_11,False,32336,29040,1.113,3296,26942
1082,ddan_scene,False,8320,86336,0.096,-78016,7714
1083,ddan_room_0,False,34608,112800,0.307,-78192,31975
1084,ddan_room_1,False,9344,39792,0.235,-30448,8499
1085,ddan_room_2,False,9360,32448,0.288,-23088,8730
1086,ddan_room_3,False,10320,56944,0.181,-46624,9529
1087,ddan_room_4,False,21840,39264,0.556,-17424,20583
1088,ddan_room_5,False,172608,24256,7.116,148352,23321
1089,ddan_room_6,False,86576,9392,9.218,77184,8719
1090,ddan_room_7,False,115056,30464,3.777,84592,27868
1091,ddan_room_8,False,40672,38304,1.062,2368,35473
1092,ddan_room_9,False,48256,46384,1.04,1872,43137
1093,ddan_room_10,False,9952,32528,0.306,-22576,8011
1094,ddan_room_11,False,122768,8240,14.899,114528,7504
1095,ddan_room_12,False,46432,34688,1.339,11744,32934
1096,ddan_room_13,False,55680,9424,5.908,46256,8946
1097,ddan_room_14,False,29952,9424,3.178,20528,8835
1098,ddan_room_15,False,70256,10544,6.663,59712,10074
1099,ddan_room_16,False,111760,21856,5.113,89904,20710
1100,bdan_scene,False,34176,88032,0.388,-53856,32115
1101,bdan_room_0,False,20592,16704,1.233,3888,14975
1102,bdan_room_1,False,85360,24512,3.482,60848,21984
1103,bdan_room_2,False,40704,37440,1.087,3264,32622
1104,bdan_room_3,False,111680,29280,3.814,82400,27522
1105,bdan_room_4,False,42528,16640,2.556,25888,14864
1106,bdan_room_5,False,38960,24720,1.576,14240,23466
1107,bdan_room_6,False,25328,16960,1.493,8368,15337
1108,bdan_room_7,False,51616,13520,3.818,38096,11923
1109,bdan_room_8,False,71328,14400,4.953,56928,12269
1110,bdan_room_9,False,33120,15408,2.15,17712,12112
1111,bdan_room_10,False,70032,14368,4.874,55664,12051
1112,bdan_room_11,False,34752,14832,2.343,19920,12026
1113,bdan_room_12,False,66608,15584,4.274,51024,13097
1114,bdan_room_13,False,9712,11136,0.872,-1424,8709
1115,bdan_room_14,False,33840,25040,1.351,8800,23183
1116,bdan_room_15,False,19440,9952,1.953,9488,8062
1117,Bmori1_scene,False,23216,90000,0.258,-66784,21401
1118,Bmori1_room_0,False,9424,56208,0.168,-46784,7712
1119,Bmori1_room_1,False,28656,23408,1.224,5248,21190
1120,Bmori1_room_2,False,15088,63872,0.236,-48784,13791
1121,Bmori1_room_3,False,9664,14816,0.652,-5152,7977
1122,Bmori1_room_4,False,9840,12992,0.757,-3152,8136
1123,Bmori1_room_5,False,15328,13776,1.113,1552,12555
1124,Bmori1_room_6,False,103664,37936,2.733,65728,35305
1125,Bmori1_room_7,False,51136,77792,0.657,-26656,47235
1126,Bmori1_room_8,False,65168,96944,0.672,-31776,62977
1127,Bmori1_room_9,False,71104,41312,1.721,29792,36938
1128,Bmori1_room_10,False,49312,21472,2.297,27840,19903
1129,Bmori1_room_11,False,24112,44000,0.548,-19888,23134
1130,Bmori1_room_12,False,2320,33760,0.069,-31440,1947
1131,Bmori1_room_13,False,76352,35504,2.151,40848,32678
1132,Bmori1_room_14,False,99584,23408,4.254,76176,21891
1133,Bmori1_room_15,False,53696,9952,5.395,43744,9133
1134,Bmori1_room_16,False,125632,20384,6.163,105248,19621
1135,Bmori1_room_17,False,44304,37104,1.194,7200,33508
1136,Bmori1_room_18,False,65264,4912,13.287,60352,4473
1137,Bmori1_room_19,False,26752,1280,20.9,25472,1062
1138,Bmori1_room_20,False,74592,4864,15.336,69728,4417
1139,Bmori1_room_21,False,41936,6000,6.989,35936,5496
1140,Bmori1_room_22,False,75728,7648,9.902,68080,7085
1141,HIDAN_scene,False,25088,108496,0.231,-83408,23268
1142,HIDAN_room_0,False,72112,29424,2.451,42688,25161
1143,HIDAN_room_1,False,122096,51504,2.371,70592,45676
1144,HIDAN_room_2,False,9840,65584,0.15,-55744,8780
1145,HIDAN_room_3,False,22640,9424,2.402,13216,7326
1146,HIDAN_room_4,False,9776,30960,0.316,-21184,8205
1147,HIDAN_room_5,False,22432,41696,0.538,-19264,16277
1148,HIDAN_room_6,False,108912,28560,3.813,80352,26280
1149,HIDAN_room_7,False,29376,14928,1.968,14448,13450
1150,HIDAN_room_8,False,51680,39648,1.303,12032,35377
1151,HIDAN_room_9,False,65488,34672,1.889,30816,28983
1152,HIDAN_room_10,False,9440,99360,0.095,-89920,7809
1153,HIDAN_room_11,False,30864,14304,2.158,16560,12522
1154,HIDAN_room_12,False,41520,11120,3.734,30400,9646
1155,HIDAN_room_13,False,28576,52112,0.548,-23536,24480
1156,HIDAN_room_14,False,14816,8704,1.702,6112,7058
1157,HIDAN_room_15,False,39616,4496,8.811,35120,3420
1158,HIDAN_room_16,False,34672,47584,0.729,-12912,30916
1159,HIDAN_room_17,False,99488,37232,2.672,62256,31449
1160,HIDAN_room_18,False,14272,15360,0.929,-1088,12370
1161,HIDAN_room_19,False,11136,16944,0.657,-5808,9540
1162,HIDAN_room_20,False,52192,27920,1.869,24272,25175
1163,HIDAN_room_21,False,8800,33920,0.259,-25120,6955
1164,HIDAN_room_22,False,4560,27376,0.167,-22816,3611
1165,HIDAN_room_23,False,47472,27936,1.699,19536,24951
1166,HIDAN_room_24,False,37184,21824,1.704,15360,17814
1167,HIDAN_room_25,False,15232,27360,0.557,-12128,12223
1168,HIDAN_room_26,False,16864,26784,0.63,-9920,14258
1169,MIZUsin_scene,False,27920,89136,0.313,-61216,25747
1170,MIZUsin_room_0,False,33984,89136,0.381,-55152,30936
1171,MIZUsin_room_1,False,27392,41424,0.661,-14032,24310
1172,MIZUsin_room_2,False,27936,23696,1.179,4240,22148
1173,MIZUsin_room_3,False,21824,26560,0.822,-4736,18900
1174,MIZUsin_room_4,False,27360,24608,1.112,2752,22096
1175,MIZUsin_room_5,False,26784,42560,0.629,-15776,23926
1176,MIZUsin_room_6,False,90000,45824,1.964,44176,44228
1177,MIZUsin_room_7,False,56256,21856,2.574,34400,19425
1178,MIZUsin_room_8,False,23392,56704,0.413,-33312,21167
1179,MIZUsin_room_9,False,64048,32944,1.944,31104,30243
1180,MIZUsin_room_10,False,14864,24688,0.602,-9824,12970
1181,MIZUsin_room_11,False,12976,18976,0.684,-6000,10664
1182,MIZUsin_room_12,False,13792,28208,0.489,-14416,12391
1183,MIZUsin_room_13,False,38080,2560,14.875,35520,2407
1184,MIZUsin_room_14,False,77824,28288,2.751,49536,25675
1185,MIZUsin_room_15,False,97136,29808,3.259,67328,28166
1186,MIZUsin_room_16,False,41360,15152,2.73,26208,14032
1187,MIZUsin_room_17,False,21472,35504,0.605,-14032,19538
1188,MIZUsin_room_18,False,43984,16640,2.643,27344,15471
1189,MIZUsin_room_19,False,33760,14640,2.306,19120,13613
1190,MIZUsin_room_20,False,35504,26688,1.33,8816,24781
1191,MIZUsin_room_21,False,23472,29856,0.786,-6384,21167
1192,MIZUsin_room_22,False,9872,37104,0.266,-27232,8759
1193,jyasinzou_scene,False,20384,105248,0.194,-84864,18779
1194,jyasinzou_room_0,False,37200,69616,0.534,-32416,33988
1195,jyasinzou_room_1,False,4928,37712,0.131,-32784,4484
1196,jyasinzou_room_2,False,1296,23472,0.055,-22176,1036
1197,jyasinzou_room_3,False,4864,15312,0.318,-10448,4308
1198,jyasinzou_room_4,False,6016,29312,0.205,-23296,4921
1199,jyasinzou_room_5,False,7648,98320,0.078,-90672,7150
1200,jyasinzou_room_6,False,55824,18416,3.031,37408,16458
1201,jyasinzou_room_7,False,86768,21776,3.985,64992,19348
1202,jyasinzou_room_8,False,16720,32944,0.508,-16224,15606
1203,jyasinzou_room_9,False,24112,24016,1.004,96,22321
1204,jyasinzou_room_10,False,82336,33184,2.481,49152,31475
1205,jyasinzou_room_11,False,19408,4112,4.72,15296,3530
1206,jyasinzou_room_12,False,33568,8416,3.989,25152,7472
1207,jyasinzou_room_13,False,20160,22704,0.888,-2544,18413
1208,jyasinzou_room_14,False,35088,19616,1.789,15472,18549
1209,jyasinzou_room_15,False,3328,33952,0.098,-30624,2941
1210,jyasinzou_room_16,False,39072,25024,1.561,14048,23036
1211,jyasinzou_room_17,False,19840,38480,0.516,-18640,18271
1212,jyasinzou_room_18,False,29040,23776,1.221,5264,22250
1213,jyasinzou_room_19,False,14576,24016,0.607,-9440,12527
1214,jyasinzou_room_20,False,78096,33216,2.351,44880,32261
1215,jyasinzou_room_21,False,75712,18016,4.202,57696,16967
1216,jyasinzou_room_22,False,94688,12400,7.636,82288,11206
1217,jyasinzou_room_23,False,28880,37392,0.772,-8512,25794
1218,jyasinzou_room_24,False,7008,25808,0.272,-18800,5501
1219,jyasinzou_room_25,False,162944,88992,1.831,73952,78119
1220,jyasinzou_room_26,False,2432,51968,0.047,-49536,2027
1221,jyasinzou_room_27,False,199824,22288,8.966,177536,17686
1222,jyasinzou_room_28,False,89328,35376,2.525,53952,32775
1223,HAKAdan_scene,False,89216,99264,0.899,-10048,83945
1224,HAKAdan_room_0,False,41312,45392,0.91,-4080,37371
1225,HAKAdan_room_1,False,23440,6896,3.399,16544,6235
1226,HAKAdan_room_2,False,26384,43488,0.607,-17104,23670
1227,HAKAdan_room_3,False,24544,10624,2.31,13920,9364
1228,HAKAdan_room_4,False,42480,7264,5.848,35216,6105
1229,HAKAdan_room_5,False,45760,23232,1.97,22528,21583
1230,HAKAdan_room_6,False,21840,30192,0.723,-8352,19779
1231,HAKAdan_room_7,False,56528,6880,8.216,49648,6384
1232,HAKAdan_room_8,False,32736,20640,1.586,12096,18446
1233,HAKAdan_room_9,False,24496,52368,0.468,-27872,22952
1234,HAKAdan_room_10,False,18864,30704,0.614,-11840,16966
1235,HAKAdan_room_11,False,28048,15968,1.757,12080,14364
1236,HAKAdan_room_12,False,2560,22352,0.115,-19792,2440
1237,HAKAdan_room_13,False,28256,4128,6.845,24128,3557
1238,HAKAdan_room_14,False,29744,22784,1.305,6960,20797
1239,HAKAdan_room_15,False,15056,29376,0.513,-14320,13966
1240,HAKAdan_room_16,False,35360,10544,3.354,24816,8981
1241,HAKAdan_room_17,False,16576,11744,1.411,4832,10689
1242,HAKAdan_room_18,False,14640,54032,0.271,-39392,14049
1243,HAKAdan_room_19,False,26432,11648,2.269,14784,11058
1244,HAKAdan_room_20,False,29856,7744,3.855,22112,6838
1245,HAKAdan_room_21,False,37104,46512,0.798,-9408,33931
1246,HAKAdan_room_22,False,3264,10672,0.306,-7408,2697
1247,HAKAdanCH_scene,False,179248,50576,3.544,128672,44589
1248,HAKAdanCH_room_0,False,55328,87840,0.63,-32512,51819
1249,HAKAdanCH_room_1,False,29344,45360,0.647,-16016,27793
1250,HAKAdanCH_room_2,False,20880,12640,1.652,8240,11283
1251,HAKAdanCH_room_3,False,10432,7360,1.417,3072,6287
1252,HAKAdanCH_room_4,False,20784,9376,2.217,11408,8478
1253,HAKAdanCH_room_5,False,31072,10640,2.92,20432,9902
1254,HAKAdanCH_room_6,False,18144,11936,1.52,6208,11178
1255,ice_doukutu_scene,False,23152,71360,0.324,-48208,21784
1256,ice_doukutu_room_0,False,16336,34432,0.474,-18096,15443
1257,ice_doukutu_room_1,False,13872,50480,0.275,-36608,12581
1258,ice_doukutu_room_2,False,23248,23296,0.998,-48,22154
1259,ice_doukutu_room_3,False,23088,32912,0.702,-9824,21981
1260,ice_doukutu_room_4,False,34480,30288,1.138,4192,28392
1261,ice_doukutu_room_5,False,32336,34944,0.925,-2608,30883
1262,ice_doukutu_room_6,False,28368,16816,1.687,11552,15551
1263,ice_doukutu_room_7,False,992,22768,0.044,-21776,818
1264,ice_doukutu_room_8,False,154480,6432,24.017,148048,6173
1265,ice_doukutu_room_9,False,88000,34448,2.555,53552,32719
1266,ice_doukutu_room_10,False,16496,17376,0.949,-880,15041
1267,ice_doukutu_room_11,False,24208,22608,1.071,1600,20719
1268,men_scene,False,37328,70848,0.527,-33520,33946
1269,men_room_0,False,29024,65424,0.444,-36400,25717
1270,men_room_1,False,16464,37488,0.439,-21024,13943
1271,men_room_2,False,24608,20560,1.197,4048,18726
1272,men_room_3,False,16960,31824,0.533,-14864,15141
1273,men_room_4,False,13600,41440,0.328,-27840,12475
1274,men_room_5,False,14464,20512,0.705,-6048,12446
1275,men_room_6,False,15472,32640,0.474,-17168,12818
1276,men_room_7,False,14384,33472,0.43,-19088,11694
1277,men_room_8,False,14336,33328,0.43,-18992,11658
1278,men_room_9,False,15568,14448,1.078,1120,12845
1279,men_room_10,False,11088,23632,0.469,-12544,10388
1280,ganontika_scene,False,25056,137168,0.183,-112112,24140
1281,ganontika_room_0,False,9952,37392,0.266,-27440,8284
1282,ganontika_room_1,False,99264,117200,0.847,-17936,92785
1283,ganontika_room_2,False,45248,30688,1.474,14560,28211
1284,ganontika_room_3,False,6848,39488,0.173,-32640,6055
1285,ganontika_room_4,False,43280,31888,1.357,11392,29511
1286,ganontika_room_5,False,10560,29984,0.352,-19424,9674
1287,ganontika_room_6,False,7232,64608,0.112,-57376,6409
1288,ganontika_room_7,False,23136,31888,0.726,-8752,21078
1289,ganontika_room_8,False,30064,36896,0.815,-6832,27205
1290,ganontika_room_9,False,6832,47136,0.145,-40304,6001
1291,ganontika_room_10,False,20576,27584,0.746,-7008,18494
1292,ganontika_room_11,False,52064,26960,1.931,25104,25130
1293,ganontika_room_12,False,30624,45680,0.67,-15056,28788
1294,ganontika_room_13,False,15680,32064,0.489,-16384,13809
1295,ganontika_room_14,False,22304,41424,0.538,-19120,19840
1296,ganontika_room_15,False,4016,32064,0.125,-28048,3584
1297,ganontika_room_16,False,22848,11824,1.932,11024,10709
1298,ganontika_room_17,False,29296,34336,0.853,-5040,26278
1299,ganontika_room_18,False,10368,50912,0.204,-40544,9079
1300,ganontika_room_19,False,11472,32064,0.358,-20592,10428
1301,market_day_scene,False,4112,9840,0.418,-5728,3626
1302,market_day_room_0,False,8288,22640,0.366,-14352,6920
1303,market_night_scene,False,22608,9776,2.313,12832,8328
1304,market_night_room_0,False,19600,22432,0.874,-2832,16703
1311,kenjyanoma_scene,False,33904,14576,2.326,19328,12306
1312,kenjyanoma_room_0,False,24976,78096,0.32,-53120,23791
1313,tokinoma_scene,False,38416,75680,0.508,-37264,32975
1314,tokinoma_room_0,False,23728,94688,0.251,-70960,22247
1315,tokinoma_room_1,False,24032,28880,0.832,-4848,21951
1318,link_home_scene,False,33216,7008,4.74,26208,5701
1319,link_home_room_0,False,18000,162944,0.11,-144944,16113
1320,kokiri_shop_scene,False,12496,2432,5.138,10064,1945
1321,kokiri_shop_room_0,False,37264,199824,0.186,-162560,31805
1322,kokiri_home_scene,False,25776,3264,7.897,22512,2703
1323,kokiri_home_room_0,False,88944,179248,0.496,-90304,80691
1324,kakusiana_scene,False,52000,55328,0.94,-3328,49656
1325,kakusiana_room_0,False,22208,29344,0.757,-7136,20556
1326,kakusiana_room_1,False,35360,20880,1.693,14480,19661
1327,kakusiana_room_2,False,71168,10432,6.822,60736,9455
1328,kakusiana_room_3,False,34400,20784,1.655,13616,20033
1329,kakusiana_room_4,False,50496,31072,1.625,19424,29687
1330,kakusiana_room_5,False,23280,18144,1.283,5136,16896
1331,kakusiana_room_6,False,32896,23152,1.421,9744,21501
1332,kakusiana_room_7,False,30320,16336,1.856,13984,15638
1333,kakusiana_room_8,False,34960,13872,2.52,21088,12313
1334,kakusiana_room_9,False,16992,23248,0.731,-6256,15836
1335,kakusiana_room_10,False,22768,23088,0.986,-320,21715
1336,kakusiana_room_11,False,6480,34480,0.188,-28000,5770
1337,kakusiana_room_12,False,34384,32336,1.063,2048,30842
1338,kakusiana_room_13,False,17376,28368,0.613,-10992,16314
1339,entra_scene,False,22784,992,22.968,21792,739
1340,entra_room_0,False,1648,154480,0.011,-152832,1295
1341,moribossroom_scene,False,189008,6400,29.532,182608,5631
1342,moribossroom_room_0,False,3744,24256,0.154,-20512,3119
1343,moribossroom_room_1,False,176064,55984,3.145,120080,46827
1344,syatekijyou_scene,False,3648,49856,0.073,-46208,2686
1345,syatekijyou_room_0,False,12320,30448,0.405,-18128,10853
1346,shop1_scene,False,20672,752,27.489,19920,582
1347,shop1_room_0,False,19456,169904,0.115,-150448,16370
1348,hairal_niwa_scene,False,17008,70544,0.241,-53536,15351
1349,hairal_niwa_room_0,False,28640,43232,0.662,-14592,25637
1350,ganon_tou_scene,False,1296,19312,0.067,-18016,990
1351,ganon_tou_room_0,False,169376,80624,2.101,88752,73982
1354,market_alley_scene,False,57344,4688,12.232,52656,3672
1355,market_alley_room_0,False,14608,481024,0.03,-466416,14389
1356,spot20_scene,False,2704,73248,0.037,-70544,2046
1357,spot20_room_0,False,30928,26320,1.175,4608,24364
1358,market_ruins_scene,False,34832,5680,6.132,29152,4325
1359,market_ruins_room_0,False,17104,10272,1.665,6832,7668
1360,entra_n_scene,False,52640,1072,49.104,51568,727
1361,entra_n_room_0,False,16400,154480,0.106,-138080,16002
1362,enrui_scene,False,928,992,0.935,-64,592
1363,enrui_room_0,False,156112,154464,1.011,1648,22024
1364,market_alley_n_scene,False,912,4848,0.188,-3936,628
1365,market_alley_n_room_0,False,156128,481008,0.325,-324880,21092
1366,hiral_demo_scene,False,1008,15696,0.064,-14688,660
1367,hiral_demo_room_0,False,179808,1600,112.38,178208,925
1368,kokiri_home3_scene,False,1456,6048,0.241,-4592,822
1369,kokiri_home3_room_0,False,158768,222736,0.713,-63968,29044
1370,malon_stable_scene,False,1648,1648,1.0,0,1142
1371,malon_stable_room_0,False,166240,189008,0.88,-22768,45707
1372,kakariko_scene,False,3344,3744,0.893,-400,2061
1373,kakariko_room_0,False,159648,176064,0.907,-16416,31245
1374,bdan_boss_scene,False,3824,3648,1.048,176,2657
1375,bdan_boss_room_0,False,182000,12320,14.773,169680,10266
1376,bdan_boss_room_1,False,1664,20672,0.08,-19008,1333
1377,FIRE_bs_scene,False,210592,19456,10.824,191136,16322
1378,FIRE_bs_room_0,False,14880,17008,0.875,-2128,12552
1379,FIRE_bs_room_1,False,97984,28640,3.421,69344,25614
1380,hut_scene,False,10336,1296,7.975,9040,896
1381,hut_room_0,False,20016,169376,0.118,-149360,16016
1382,daiyousei_izumi_scene,False,15840,57344,0.276,-41504,14684
1383,daiyousei_izumi_room_0,False,5952,14608,0.407,-8656,5254
1384,hakaana_scene,False,28656,2704,10.598,25952,2332
1385,hakaana_room_0,False,26608,30928,0.86,-4320,24603
1386,yousei_izumi_tate_scene,False,10112,34832,0.29,-24720,8728
1387,yousei_izumi_tate_room_0,False,10720,17104,0.627,-6384,9644
1388,yousei_izumi_yoko_scene,False,24400,52640,0.464,-28240,22533
1389,yousei_izumi_yoko_room_0,False,6752,16400,0.412,-9648,5833
1390,golon_scene,False,17520,928,18.879,16592,736
1391,golon_room_0,False,45808,156112,0.293,-110304,42902
1392,zoora_scene,False,67504,912,74.018,66592,742
